"","state_county_fips","for.measures","STATE","County.name","Division","X1993","X1993.1","January..1941.70","January..1941.70.1","July..1941.70","July..1941.70.1","topography.code","Water.area","Water.area...100","JAN.TEMP...Z","JAN.SUN...Z","JUL.TEMP...Z","JUL.HUM...Z","TOPOG...Z","LN.WATER..AREA...Z","Scale","X.1.Low..7.High"
"653",17185,17185,"IL","WABASH",3,7,8,32.9,132,78,59,4,1.88,5.238,0.00325,-0.58736,-0.57432,-0.20582,-0.73966,0.42179,-1.68,3
"654",17187,17187,"IL","WARREN",3,7,8,23.8,156,74.8,60,4,0.12,2.467,-0.74955,0.13526,-0.4977,-0.27427,-0.73966,-1.04538,-3.17,2
"655",17189,17189,"IL","WASHINGTON",3,6,4,32.1,148,78,57,4,0.27,3.28,-0.06293,-0.10562,-0.64323,-0.0689,-0.73966,-0.61453,-2.23,2
"656",17191,17191,"IL","WAYNE",3,7,8,32.7,132,77.2,59,4,0.23,3.144,-0.01329,-0.58736,-0.37645,-0.20582,-0.73966,-0.68676,-2.61,2
"657",17193,17193,"IL","WHITE",3,6,6,33.6,132,78.3,59,4,1.35,4.906,0.06116,-0.58736,-0.5947,-0.20582,-0.73966,0.24606,-1.82,3
"658",17195,17195,"IL","WHITESIDE",3,4,5,21.9,142,74.2,60,4,1.76,5.168,-0.90673,-0.28627,-0.50002,-0.27427,-0.73966,0.3847,-2.32,2
"659",17197,17197,"IL","WILL",3,0,1,23.9,130,74.2,55,2,1.44,4.966,-0.74128,-0.64758,-0.32776,0.06801,-1.043,0.27787,-2.41,2
"660",17199,17199,"IL","WILLIAMSON",3,5,7,34,148,78.2,57,14,4.55,6.121,0.09425,-0.10562,-0.53335,-0.0689,0.77701,0.88895,1.05,4
"661",17201,17201,"IL","WINNEBAGO",3,2,2,20.2,142,72.8,60,4,1.06,4.661,-1.04736,-0.28627,-0.27001,-0.27427,-0.73966,0.11608,-2.5,2
"662",17203,17203,"IL","WOODFORD",3,2,2,23.9,136,74.3,60,2,2.72,5.604,-0.74128,-0.46693,-0.35465,-0.27427,-1.043,0.6155,-2.26,2
"663",18001,18001,"IN","ADAMS",3,2,2,27.1,121,73.9,58,1,0.17,2.837,-0.47656,-0.91856,0.02852,-0.13736,-1.19466,-0.84939,-3.55,2
"664",18003,18003,"IN","ALLEN",3,2,2,25.3,121,73,58,2,0.43,3.765,-0.62546,-0.91856,0.11548,-0.13736,-1.043,-0.35795,-2.97,2
"665",18005,18005,"IN","BARTHOLOMEW",3,4,3,30.1,125,75.1,62,4,0.62,4.12,-0.22838,-0.79812,-0.03574,-0.41119,-0.73966,-0.17017,-2.38,2
"666",18007,18007,"IN","BENTON",3,8,6,25.8,126,74.5,58,2,0.02,0.795,-0.5841,-0.76802,-0.24477,-0.13736,-1.043,-1.9302,-4.71,1
"667",18009,18009,"IN","BLACKFORD",3,6,6,27.3,125,73.6,60,2,0.18,2.898,-0.46001,-0.79812,0.12641,-0.27427,-1.043,-0.81706,-3.27,2
"668",18011,18011,"IN","BOONE",3,1,1,26.8,125,73.7,62,2,0.13,2.582,-0.50138,-0.79812,0.05646,-0.41119,-1.043,-0.98405,-3.68,2
"669",18013,18013,"IN","BROWN",3,8,4,31.2,129,76.2,60,14,1.38,4.925,-0.13738,-0.67769,-0.23676,-0.27427,0.77701,0.25598,-0.29,3
"670",18015,18015,"IN","CARROLL",3,6,6,27.6,121,74.5,60,2,0.75,4.313,-0.4352,-0.91856,-0.08974,-0.27427,-1.043,-0.06805,-2.83,2
"671",18017,18017,"IN","CASS",3,6,5,27.6,121,74.5,60,2,0.5,3.905,-0.4352,-0.91856,-0.08974,-0.27427,-1.043,-0.28401,-3.04,2
"672",18019,18019,"IN","CLARK",3,2,2,35.7,126,78.1,60,4,0.28,3.338,0.23488,-0.76802,-0.36004,-0.27427,-0.73966,-0.58387,-2.49,2
"673",18021,18021,"IN","CLAY",3,3,2,28.7,128,75.9,61,4,0.77,4.342,-0.3442,-0.7078,-0.37143,-0.34273,-0.73966,-0.05268,-2.56,2
"674",18023,18023,"IN","CLINTON",3,3,2,26,125,73.6,62,2,0.04,1.491,-0.56756,-0.79812,0.01444,-0.41119,-1.043,-1.56183,-4.37,2
"675",18025,18025,"IN","CRAWFORD",3,8,6,35.7,129,78.1,60,14,1.03,4.631,0.23488,-0.67769,-0.36004,-0.27427,0.77701,0.10043,-0.2,3
"676",18027,18027,"IN","DAVIESS",3,7,7,32.5,129,76.9,59,4,1.41,4.945,-0.02984,-0.67769,-0.31301,-0.20582,-0.73966,0.26682,-1.7,3
"677",18029,18029,"IN","DEARBORN",3,1,1,31.1,126,75.6,60,5,0.6,4.093,-0.14566,-0.76802,-0.08405,-0.27427,-0.588,-0.18444,-2.04,3
"678",18031,18031,"IN","DECATUR",3,6,4,29.4,125,74.1,62,2,0.22,3.077,-0.28629,-0.79812,0.17285,-0.41119,-1.043,-0.72232,-3.09,2
"679",18033,18033,"IN","DE KALB",3,2,2,24.7,121,72.2,58,4,0.26,3.273,-0.6751,-0.91856,0.27891,-0.13736,-0.73966,-0.61864,-2.81,2
"680",18035,18035,"IN","DELAWARE",3,3,2,26.4,125,73.1,60,2,0.66,4.196,-0.53447,-0.79812,0.18334,-0.27427,-1.043,-0.1299,-2.6,2
"681",18037,18037,"IN","DUBOIS",3,7,7,32.6,129,77.2,59,14,1.18,4.771,-0.02157,-0.67769,-0.38506,-0.20582,0.77701,0.17471,-0.34,3
"682",18039,18039,"IN","ELKHART",3,3,2,24.8,121,72.6,60,2,0.86,4.456,-0.66683,-0.91856,0.17997,-0.27427,-1.043,0.00767,-2.72,2
"683",18041,18041,"IN","FAYETTE",3,7,7,27.2,125,73.1,60,4,0.07,1.942,-0.46829,-0.79812,0.25224,-0.27427,-0.73966,-1.32309,-3.35,2
"684",18043,18043,"IN","FLOYD",3,2,2,35.7,129,78.1,60,14,0.21,3.04,0.23488,-0.67769,-0.36004,-0.27427,0.77701,-0.74198,-1.04,3
"685",18045,18045,"IN","FOUNTAIN",3,6,6,27.2,128,74.8,61,4,0.56,4.026,-0.46829,-0.7078,-0.20485,-0.34273,-0.73966,-0.2199,-2.68,2
"686",18047,18047,"IN","FRANKLIN",3,6,4,29.2,126,73.8,60,5,1.36,4.914,-0.30283,-0.76802,0.23629,-0.27427,-0.588,0.25018,-1.45,3
"687",18049,18049,"IN","FULTON",3,7,8,24.7,121,73.3,60,1,0.77,4.347,-0.6751,-0.91856,-0.01686,-0.27427,-1.19466,-0.04977,-3.13,2
"688",18051,18051,"IN","GIBSON",3,6,6,32.6,129,77.2,59,4,2.05,5.322,-0.02157,-0.67769,-0.38506,-0.20582,-0.73966,0.46608,-1.56,3
"689",18053,18053,"IN","GRANT",3,4,5,25.8,125,73.3,62,2,0.2,2.972,-0.5841,-0.79812,0.07788,-0.41119,-1.043,-0.77797,-3.54,2
"690",18055,18055,"IN","GREENE",3,6,6,29.3,129,75.7,59,14,0.7,4.245,-0.29456,-0.67769,-0.26597,-0.20582,0.77701,-0.10374,-0.77,3
"691",18057,18057,"IN","HAMILTON",3,0,1,26.8,125,73.7,62,2,1.17,4.766,-0.50138,-0.79812,0.05646,-0.41119,-1.043,0.17178,-2.53,2
"692",18059,18059,"IN","HANCOCK",3,1,1,28.1,125,74.8,62,2,0.19,2.922,-0.39383,-0.79812,-0.12734,-0.41119,-1.043,-0.8042,-3.58,2
"693",18061,18061,"IN","HARRISON",3,2,2,35.7,129,78.1,60,14,0.34,3.529,0.23488,-0.67769,-0.36004,-0.27427,0.77701,-0.48294,-0.78,3
"694",18063,18063,"IN","HENDRICKS",3,1,1,27.9,125,75,62,4,0.12,2.463,-0.41038,-0.79812,-0.19834,-0.41119,-0.73966,-1.04732,-3.61,2
"695",18065,18065,"IN","HENRY",3,6,5,27.2,125,73.1,60,2,0.5,3.91,-0.46829,-0.79812,0.25224,-0.27427,-1.043,-0.28148,-2.61,2
"696",18067,18067,"IN","HOWARD",3,3,2,27.6,125,75.5,62,2,0.29,3.376,-0.4352,-0.79812,-0.35862,-0.41119,-1.043,-0.5639,-3.61,2
"697",18069,18069,"IN","HUNTINGTON",3,2,2,26.3,121,73.6,58,2,1.38,4.927,-0.54274,-0.91856,0.04028,-0.13736,-1.043,0.2568,-2.34,2
"698",18071,18071,"IN","JACKSON",3,7,7,30.4,129,75.8,60,14,0.86,4.459,-0.20356,-0.67769,-0.19812,-0.27427,0.77701,0.0094,-0.57,3
"699",18073,18073,"IN","JASPER",3,6,4,23.2,126,72.8,58,1,0.24,3.188,-0.79919,-0.76802,-0.01162,-0.13736,-1.19466,-0.66368,-3.57,2
"700",18075,18075,"IN","JAY",3,6,6,27.3,125,73.6,60,2,0.05,1.545,-0.46001,-0.79812,0.12641,-0.27427,-1.043,-1.53303,-3.98,2
"701",18077,18077,"IN","JEFFERSON",3,6,5,33.7,126,77.4,60,14,0.44,3.773,0.06943,-0.76802,-0.34409,-0.27427,0.77701,-0.35359,-0.89,3
"702",18079,18079,"IN","JENNINGS",3,7,8,31.6,126,75.6,60,4,0.3,3.397,-0.10429,-0.76802,-0.04098,-0.27427,-0.73966,-0.55304,-2.48,2
"703",18081,18081,"IN","JOHNSON",3,0,1,29.7,125,75.2,62,14,0.42,3.745,-0.26147,-0.79812,-0.09708,-0.41119,0.77701,-0.36887,-1.16,3
"704",18083,18083,"IN","KNOX",3,5,7,31,129,77.2,59,4,1.57,5.055,-0.15393,-0.67769,-0.52287,-0.20582,-0.73966,0.32493,-1.98,3
"705",18085,18085,"IN","KOSCIUSKO",3,6,5,24.4,121,73.1,60,2,3.04,5.716,-0.69992,-0.91856,0.01107,-0.27427,-1.043,0.67483,-2.25,2
"706",18087,18087,"IN","LAGRANGE",3,8,6,23.4,121,72.4,58,2,1.85,5.22,-0.78264,-0.91856,0.11316,-0.13736,-1.043,0.41198,-2.36,2
"707",18089,18089,"IN","LAKE",3,0,1,24.7,126,74,58,2,20.65,7.633,-0.6751,-0.76802,-0.20508,-0.13736,-1.043,1.68938,-1.14,3
"708",18091,18091,"IN","LA PORTE",3,4,3,24,126,73.2,58,4,2.42,5.487,-0.73301,-0.76802,-0.05027,-0.13736,-0.73966,0.55353,-1.87,3
"709",18093,18093,"IN","LAWRENCE",3,6,5,32.1,129,75.7,60,14,0.71,4.269,-0.06293,-0.67769,-0.0248,-0.27427,0.77701,-0.09132,-0.35,3
"710",18095,18095,"IN","MADISON",3,3,2,28.2,125,74.3,62,2,0.17,2.846,-0.38556,-0.79812,0.01572,-0.41119,-1.043,-0.84446,-3.47,2
"711",18097,18097,"IN","MARION",3,0,1,27.9,125,75,62,2,1.66,5.113,-0.41038,-0.79812,-0.19834,-0.41119,-1.043,0.35562,-2.51,2
"712",18099,18099,"IN","MARSHALL",3,6,6,25.2,121,73.6,60,4,1.26,4.833,-0.63374,-0.91856,-0.05446,-0.27427,-0.73966,0.2072,-2.41,2
"713",18101,18101,"IN","MARTIN",3,7,8,30.8,129,75.7,59,14,1.29,4.859,-0.17047,-0.67769,-0.13677,-0.20582,0.77701,0.22109,-0.19,3
"714",18103,18103,"IN","MIAMI",3,6,5,25.3,121,73.1,60,4,0.43,3.76,-0.62546,-0.91856,0.08859,-0.27427,-0.73966,-0.36097,-2.83,2
"715",18105,18105,"IN","MONROE",3,3,2,31.2,129,76.2,60,14,4.13,6.022,-0.13738,-0.67769,-0.23676,-0.27427,0.77701,0.83685,0.29,4
"716",18107,18107,"IN","MONTGOMERY",3,6,3,27.2,128,74.8,61,4,0.16,2.774,-0.46829,-0.7078,-0.20485,-0.34273,-0.73966,-0.88248,-3.35,2
"717",18109,18109,"IN","MORGAN",3,1,1,29.7,125,75.2,62,14,0.71,4.267,-0.26147,-0.79812,-0.09708,-0.41119,0.77701,-0.09222,-0.88,3
"718",18111,18111,"IN","NEWTON",3,8,4,25.6,126,74.8,58,1,0.42,3.729,-0.60065,-0.76802,-0.34266,-0.13736,-1.19466,-0.37722,-3.42,2
"719",18113,18113,"IN","NOBLE",3,6,6,23.9,121,71.9,58,4,1.56,5.048,-0.74128,-0.91856,0.29066,-0.13736,-0.73966,0.32084,-1.93,3
"720",18115,18115,"IN","OHIO",3,1,1,31.1,126,75.6,60,14,0.86,4.451,-0.14566,-0.76802,-0.08405,-0.27427,0.77701,0.0052,-0.49,3
"721",18117,18117,"IN","ORANGE",3,7,8,30.9,129,75,60,14,2.13,5.36,-0.1622,-0.67769,0.06005,-0.27427,0.77701,0.48599,0.21,4
"722",18119,18119,"IN","OWEN",3,6,6,31.2,128,76.2,61,14,0.68,4.221,-0.13738,-0.7078,-0.23676,-0.34273,0.77701,-0.11695,-0.76,3
"723",18121,18121,"IN","PARKE",3,6,6,28.6,128,75.7,61,4,1.18,4.769,-0.35247,-0.7078,-0.32626,-0.34273,-0.73966,0.17315,-2.3,2
"724",18123,18123,"IN","PERRY",3,7,8,34.1,129,78.2,60,14,1.28,4.853,0.10252,-0.67769,-0.52474,-0.27427,0.77701,0.21784,-0.38,3
"725",18125,18125,"IN","PIKE",3,8,6,32.6,129,77.2,59,4,1.44,4.969,-0.02157,-0.67769,-0.38506,-0.20582,-0.73966,0.2795,-1.75,3
"726",18127,18127,"IN","PORTER",3,1,1,24.2,126,72.5,58,4,19.83,7.592,-0.71646,-0.76802,0.15518,-0.13736,-0.73966,1.66786,-0.54,3
"727",18129,18129,"IN","POSEY",3,2,2,32.7,129,77.6,59,4,2.61,5.565,-0.01329,-0.67769,-0.484,-0.20582,-0.73966,0.59459,-1.53,3
"728",18131,18131,"IN","PULASKI",3,9,9,24.9,126,73.2,58,1,0.2,3.019,-0.65855,-0.76802,0.02725,-0.13736,-1.19466,-0.75274,-3.48,2
"729",18133,18133,"IN","PUTNAM",3,6,4,28.2,128,75.2,61,4,0.47,3.851,-0.38556,-0.7078,-0.22628,-0.34273,-0.73966,-0.31259,-2.71,2
"730",18135,18135,"IN","RANDOLPH",3,6,6,26.4,125,73.1,60,2,0.08,2.072,-0.53447,-0.79812,0.18334,-0.27427,-1.043,-1.25413,-3.72,2
"731",18137,18137,"IN","RIPLEY",3,6,4,31.6,126,75.6,60,4,0.35,3.544,-0.10429,-0.76802,-0.04098,-0.27427,-0.73966,-0.47509,-2.4,2
"732",18139,18139,"IN","RUSH",3,6,4,28.9,125,75,62,2,0.08,2.026,-0.32765,-0.79812,-0.11221,-0.41119,-1.043,-1.27843,-3.97,2
"733",18141,18141,"IN","ST. JOSEPH",3,3,2,24,121,72.3,60,4,0.79,4.366,-0.73301,-0.91856,0.19173,-0.27427,-0.73966,-0.0398,-2.51,2
"734",18143,18143,"IN","SCOTT",3,2,2,31.3,126,76.1,60,4,1.21,4.799,-0.12911,-0.76802,-0.20126,-0.27427,-0.73966,0.18936,-1.92,3
"735",18145,18145,"IN","SHELBY",3,1,1,28.9,125,75,62,2,0.11,2.432,-0.32765,-0.79812,-0.11221,-0.41119,-1.043,-1.06392,-3.76,2
"736",18147,18147,"IN","SPENCER",3,8,6,34.1,129,78.2,59,4,0.63,4.148,0.10252,-0.67769,-0.52474,-0.20582,-0.73966,-0.15538,-2.2,3
"737",18149,18149,"IN","STARKE",3,6,6,23.2,126,72.8,58,1,0.96,4.565,-0.79919,-0.76802,-0.01162,-0.13736,-1.19466,0.06535,-2.85,2
"738",18151,18151,"IN","STEUBEN",3,6,6,23.4,121,72.4,58,4,4.27,6.056,-0.78264,-0.91856,0.11316,-0.13736,-0.73966,0.85466,-1.61,3
"739",18153,18153,"IN","SULLIVAN",3,6,6,30.9,129,77.4,59,4,1.51,5.016,-0.1622,-0.67769,-0.58526,-0.20582,-0.73966,0.30431,-2.07,3
"740",18155,18155,"IN","SWITZERLAND",3,8,4,33,126,76.1,60,14,1.05,4.651,0.01152,-0.76802,-0.05484,-0.27427,0.77701,0.11088,-0.2,3
"741",18157,18157,"IN","TIPPECANOE",3,3,2,26,128,73.6,61,2,0.65,4.177,-0.56756,-0.7078,0.01444,-0.34273,-1.043,-0.13979,-2.79,2
"742",18159,18159,"IN","TIPTON",3,3,2,27.6,125,75.5,62,2,0.01,0,-0.4352,-0.79812,-0.35862,-0.41119,-1.043,-2.35103,-5.4,1
"743",18161,18161,"IN","UNION",3,8,4,27.2,125,73.1,60,4,2.24,5.411,-0.46829,-0.79812,0.25224,-0.27427,-0.73966,0.51331,-1.51,3
"744",18163,18163,"IN","VANDERBURGH",3,2,2,32.6,129,77.8,59,4,0.5,3.905,-0.02157,-0.67769,-0.54639,-0.20582,-0.73966,-0.2842,-2.48,2
"745",18165,18165,"IN","VERMILLION",3,3,2,28.6,128,75.7,61,4,1.17,4.765,-0.35247,-0.7078,-0.32626,-0.34273,-0.73966,0.17127,-2.3,2
"746",18167,18167,"IN","VIGO",3,3,2,28.7,128,75.9,61,4,1.75,5.163,-0.3442,-0.7078,-0.37143,-0.34273,-0.73966,0.38189,-2.12,3
"747",18169,18169,"IN","WABASH",3,7,7,25.3,121,73.1,60,4,1.88,5.234,-0.62546,-0.91856,0.08859,-0.27427,-0.73966,0.41972,-2.05,3
"748",18171,18171,"IN","WARREN",3,8,6,26.2,128,74.8,61,2,0.47,3.848,-0.55101,-0.7078,-0.29099,-0.34273,-1.043,-0.31396,-3.25,2
"749",18173,18173,"IN","WARRICK",3,2,2,32.6,129,77.8,59,4,1.74,5.157,-0.02157,-0.67769,-0.54639,-0.20582,-0.73966,0.379,-1.81,3
"750",18175,18175,"IN","WASHINGTON",3,6,6,32.3,129,75.7,60,4,0.41,3.715,-0.04639,-0.67769,-0.00758,-0.27427,-0.73966,-0.38477,-2.13,3
"751",18177,18177,"IN","WAYNE",3,5,7,27.6,125,72.4,60,4,0.2,2.985,-0.4352,-0.79812,0.47491,-0.27427,-0.73966,-0.77103,-2.54,2
"752",18179,18179,"IN","WELLS",3,2,2,27.1,121,73.9,58,1,0.12,2.497,-0.47656,-0.91856,0.02852,-0.13736,-1.19466,-1.02918,-3.73,2
"753",18181,18181,"IN","WHITE",3,6,6,27.6,126,74.5,58,1,0.7,4.251,-0.4352,-0.76802,-0.08974,-0.13736,-1.19466,-0.1009,-2.73,2
"754",18183,18183,"IN","WHITLEY",3,2,2,25.5,121,73.7,58,4,0.7,4.255,-0.60892,-0.91856,-0.05551,-0.13736,-0.73966,-0.09886,-2.56,2
"755",19001,19001,"IA","ADAIR",4,8,6,21,165,74.8,57,13,0.18,2.864,-0.98118,0.40624,-0.73887,-0.0689,0.62534,-0.83493,-1.59,3
"756",19003,19003,"IA","ADAMS",4,9,9,21.6,165,74.8,57,13,0.44,3.783,-0.93155,0.40624,-0.68719,-0.0689,0.62534,-0.34843,-1,3
"757",19005,19005,"IA","ALLAMAKEE",4,7,8,17,155,70.8,63,14,2.91,5.672,-1.31209,0.10515,-0.00787,-0.47965,0.77701,0.65155,-0.27,3
"758",19007,19007,"IA","APPANOOSE",4,7,8,23.6,140,75.7,57,13,3.89,5.965,-0.7661,-0.34649,-0.75692,-0.0689,0.62534,0.80633,-0.51,3
"759",19009,19009,"IA","AUDUBON",4,7,8,19.2,169,74.3,57,13,0.1,2.294,-1.13009,0.52667,-0.75946,-0.0689,0.62534,-1.13649,-1.94,3
"760",19011,19011,"IA","BENTON",4,6,6,19.5,141,74,60,4,0.29,3.356,-1.10527,-0.31638,-0.65296,-0.27427,-0.73966,-0.57464,-3.66,2
"761",19013,19013,"IA","BLACK HAWK",4,3,2,16.3,155,72.6,63,4,0.8,4.385,-1.36999,0.10515,-0.55215,-0.47965,-0.73966,-0.02979,-3.07,2
"762",19015,19015,"IA","BOONE",4,6,5,19.3,150,74.9,57,4,0.36,3.576,-1.12182,-0.0454,-0.91218,-0.0689,-0.73966,-0.45792,-3.35,2
"763",19017,19017,"IA","BREMER",4,6,6,16.6,155,71.7,63,4,0.39,3.655,-1.34518,0.10515,-0.28431,-0.47965,-0.73966,-0.41628,-3.16,2
"764",19019,19019,"IA","BUCHANAN",4,6,6,17.6,155,72.5,63,4,0.36,3.596,-1.26245,0.10515,-0.41329,-0.47965,-0.73966,-0.44754,-3.24,2
"765",19021,19021,"IA","BUENA VISTA",4,7,8,16.3,169,73.6,57,4,0.91,4.511,-1.36999,0.52667,-0.82102,-0.0689,-0.73966,0.03686,-2.44,2
"766",19023,19023,"IA","BUTLER",4,8,6,17.2,151,73.5,62,4,0.2,3.01,-1.29554,-0.01529,-0.71662,-0.41119,-0.73966,-0.75768,-3.94,2
"767",19025,19025,"IA","CALHOUN",4,9,9,18,169,74,57,4,0.37,3.617,-1.22936,0.52667,-0.78215,-0.0689,-0.73966,-0.43654,-2.73,2
"768",19027,19027,"IA","CARROLL",4,7,8,18.5,169,73.9,57,13,0.16,2.781,-1.188,0.52667,-0.7122,-0.0689,0.62534,-0.87901,-1.7,3
"769",19029,19029,"IA","CASS",4,6,6,20.2,165,74.3,57,13,0.12,2.488,-1.04736,0.40624,-0.67333,-0.0689,0.62534,-1.03414,-1.79,3
"770",19031,19031,"IA","CEDAR",4,6,6,20.4,141,73.9,60,4,0.42,3.736,-1.03082,-0.31638,-0.54855,-0.27427,-0.73966,-0.37349,-3.28,2
"771",19033,19033,"IA","CERRO GORDO",4,5,7,15.1,151,72,62,4,1.17,4.765,-1.46927,-0.01529,-0.49417,-0.41119,-0.73966,0.17138,-2.96,2
"772",19035,19035,"IA","CHEROKEE",4,7,8,16.7,169,73.1,57,13,0.03,1.137,-1.3369,0.52667,-0.65213,-0.0689,0.62534,-1.74915,-2.66,2
"773",19037,19037,"IA","CHICKASAW",4,7,8,15.4,155,71.1,63,4,0.16,2.798,-1.44445,0.10515,-0.22634,-0.47965,-0.73966,-0.86972,-3.65,2
"774",19039,19039,"IA","CLARKE",4,6,6,22.4,140,75.5,57,13,0.14,2.632,-0.86537,-0.34649,-0.8065,-0.0689,0.62534,-0.95798,-2.42,2
"775",19041,19041,"IA","CLAY",4,7,7,14.7,169,72.2,57,4,0.63,4.149,-1.50236,0.52667,-0.5824,-0.0689,-0.73966,-0.15455,-2.52,2
"776",19043,19043,"IA","CLAYTON",4,8,6,19.4,155,74.1,63,14,1.77,5.174,-1.11355,0.10515,-0.68846,-0.47965,0.77701,0.38765,-1.01,3
"777",19045,19045,"IA","CLINTON",4,4,5,21.6,141,74.4,60,4,2.14,5.367,-0.93155,-0.31638,-0.57963,-0.27427,-0.73966,0.48976,-2.35,2
"778",19047,19047,"IA","CRAWFORD",4,7,8,18.9,169,73.7,57,13,0.09,2.176,-1.15491,0.52667,-0.62397,-0.0689,0.62534,-1.1992,-1.89,3
"779",19049,19049,"IA","DALLAS",4,2,2,19.5,150,73.9,57,4,0.89,4.487,-1.10527,-0.0454,-0.62607,-0.0689,-0.73966,0.02431,-2.56,2
"780",19051,19051,"IA","DAVIS",4,7,8,22.9,146,75.7,60,13,0.33,3.487,-0.82401,-0.16583,-0.81721,-0.27427,0.62534,-0.50538,-1.96,3
"781",19053,19053,"IA","DECATUR",4,9,9,22.6,140,75,57,13,0.21,3.036,-0.84882,-0.34649,-0.65483,-0.0689,0.62534,-0.74421,-2.04,3
"782",19055,19055,"IA","DELAWARE",4,6,6,16.7,155,71.6,63,4,0.21,3.031,-1.3369,0.10515,-0.24881,-0.47965,-0.73966,-0.74648,-3.45,2
"783",19057,19057,"IA","DES MOINES",4,5,7,22.9,146,75.4,60,4,3.18,5.761,-0.82401,-0.16583,-0.73654,-0.27427,-0.73966,0.69834,-2.04,3
"784",19059,19059,"IA","DICKINSON",4,7,8,14.2,169,72.4,57,4,5.61,6.329,-1.54372,0.52667,-0.67924,-0.0689,-0.73966,0.99936,-1.51,3
"785",19061,19061,"IA","DUBUQUE",4,3,2,17.7,155,71.7,63,14,1.36,4.915,-1.25418,0.10515,-0.18957,-0.47965,0.77701,0.25094,-0.79,3
"786",19063,19063,"IA","EMMET",4,7,8,15,169,72.7,57,4,1.65,5.104,-1.47754,0.52667,-0.691,-0.0689,-0.73966,0.35099,-2.1,3
"787",19065,19065,"IA","FAYETTE",4,6,6,16.6,155,71.7,63,4,0.07,1.902,-1.34518,0.10515,-0.28431,-0.47965,-0.73966,-1.34426,-4.09,2
"788",19067,19067,"IA","FLOYD",4,7,8,16.2,151,72.6,62,4,0.15,2.692,-1.37827,-0.01529,-0.56076,-0.41119,-0.73966,-0.92606,-4.03,2
"789",19069,19069,"IA","FRANKLIN",4,7,8,16.3,151,72.4,62,4,0.1,2.28,-1.36999,-0.01529,-0.49837,-0.41119,-0.73966,-1.14417,-4.18,2
"790",19071,19071,"IA","FREMONT",4,9,8,23.8,165,77.2,57,13,1.06,4.662,-0.74955,0.40624,-1.14301,-0.0689,0.62534,0.11675,-0.81,3
"791",19073,19073,"IA","GREENE",4,7,8,19.7,169,74.2,57,4,0.48,3.863,-1.08873,0.52667,-0.68951,-0.0689,-0.73966,-0.30603,-2.37,2
"792",19075,19075,"IA","GRUNDY",4,8,6,17.1,150,72.1,57,4,0.01,0,-1.30381,-0.0454,-0.3488,-0.0689,-0.73966,-2.35103,-4.86,1
"793",19077,19077,"IA","GUTHRIE",4,8,6,19.2,169,74.3,57,13,0.41,3.725,-1.13009,0.52667,-0.75946,-0.0689,0.62534,-0.37915,-1.19,3
"794",19079,19079,"IA","HAMILTON",4,7,8,17.4,150,73.2,57,4,0.13,2.577,-1.279,-0.0454,-0.61873,-0.0689,-0.73966,-0.98679,-3.74,2
"795",19081,19081,"IA","HANCOCK",4,7,8,15.4,151,72.8,62,2,0.35,3.567,-1.44445,-0.01529,-0.68344,-0.41119,-1.043,-0.46278,-4.06,2
"796",19083,19083,"IA","HARDIN",4,7,8,17.1,150,72.4,57,4,0.12,2.479,-1.30381,-0.0454,-0.42946,-0.0689,-0.73966,-1.03876,-3.63,2
"797",19085,19085,"IA","HARRISON",4,6,6,20.6,169,75.4,57,13,0.59,4.076,-1.01427,0.52667,-0.93465,-0.0689,0.62534,-0.19337,-1.06,3
"798",19087,19087,"IA","HENRY",4,7,8,23.1,146,75.3,60,4,0.51,3.938,-0.80746,-0.16583,-0.69243,-0.27427,-0.73966,-0.26673,-2.95,2
"799",19089,19089,"IA","HOWARD",4,7,8,15.3,155,71.4,63,4,0.08,2.028,-1.45272,0.10515,-0.31562,-0.47965,-0.73966,-1.27758,-4.16,2
"800",19091,19091,"IA","HUMBOLDT",4,7,8,16.9,151,73.4,62,2,0.3,3.411,-1.32036,-0.01529,-0.71557,-0.41119,-1.043,-0.5455,-4.05,2
"801",19093,19093,"IA","IDA",4,8,6,18.2,169,74.8,57,13,0.12,2.487,-1.21282,0.52667,-0.98003,-0.0689,0.62534,-1.03435,-2.14,3
"802",19095,19095,"IA","IOWA",4,8,6,20.6,141,74.1,60,4,0.15,2.718,-1.01427,-0.31638,-0.5851,-0.27427,-0.73966,-0.91222,-3.84,2
"803",19097,19097,"IA","JACKSON",4,6,6,20,141,73.4,60,14,2.1,5.348,-1.06391,-0.31638,-0.44856,-0.27427,0.77701,0.47995,-0.85,3
"804",19099,19099,"IA","JASPER",4,6,5,20.8,150,75.5,57,4,0.4,3.692,-0.99773,-0.0454,-0.94431,-0.0689,-0.73966,-0.39689,-3.19,2
"805",19101,19101,"IA","JEFFERSON",4,7,8,22.7,146,75.6,60,4,0.32,3.453,-0.84055,-0.16583,-0.80755,-0.27427,-0.73966,-0.52319,-3.35,2
"806",19103,19103,"IA","JOHNSON",4,3,2,21.2,141,74.4,60,4,1.42,4.958,-0.96464,-0.31638,-0.61409,-0.27427,-0.73966,0.27334,-2.64,2
"807",19105,19105,"IA","JONES",4,6,6,18.8,141,72.4,60,4,0.24,3.175,-1.16318,-0.31638,-0.28304,-0.27427,-0.73966,-0.67036,-3.45,2
